Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
17467,5ruAfadigoJgCI5DnnMshZ,FOVOS,Feel The Rhythm EP,Feel The Rhythm,37,200889,False,0.678,0.755,11,-6.448,1,0.0552,0.0011,0.391,0.483,0.0537,135.001,4,club
44151,6aKfcKMefIPVzclCG6QSHX,Daughtry,Daughtry,Home,54,255666,False,0.442,0.85,6,-3.888,1,0.0362,0.002,1.93e-06,0.198,0.338,143.981,4,grunge
46308,3y1UQVI6iudQF9PJ1cbUBd,Eraserhead,Happy Hardcore Top 100,Life Is A Mystery - Forze DJ Team Mix Cut,20,143373,False,0.681,0.795,7,-7.888,1,0.0744,0.0031,0.376,0.0732,0.357,173.558,4,happy
71018,62pennq1pcVBFVW1b1CrFu,Red Hot Chili Peppers,Top of the Rock,Nerve Flip,0,186148,False,0.386,0.936,8,-4.005,1,0.0701,0.0121,1.6e-05,0.266,0.418,176.366,4,metal
97418,5Y9LqBrYYMoGL53E72fH3T,Gusttavo Lima,O Embaixador - The Legacy (Ao Vivo),Até Ontem - Ao Vivo,48,190176,False,0.347,0.693,0,-3.473,1,0.0841,0.142,0.0,0.15,0.614,177.918,4,sertanejo
50897,25DdLtVIgitL3FzTnBpHmA,Ricardo Iorio,Avivando La Llama De La Ley Natural,Del Camionero,20,267877,False,0.401,0.802,9,-7.894,1,0.0675,0.601,0.0,0.145,0.154,63.236,3,heavy-metal
32787,2HOZjtI83vGMG8xps28ssX,Peter Cat Recording Co.,Portrait of a Time: 2010-2016,Clown on the 22nd Dance Floor,30,344680,False,0.538,0.586,6,-7.118,0,0.0266,0.772,0.00617,0.42,0.314,92.539,4,electronic
9737,7HuMlWhUrUtLcq4osWJRk5,Colo de Deus,Ser Mais do Que Ter (Ao Vivo),Refrigera Minhalma - Ao Vivo,44,345866,False,0.328,0.753,4,-6.438,1,0.0501,0.489,0.0,0.371,0.26,133.145,4,brazil
63619,4vt4PLZYwcr6Wf3cLpoqax,GReeeeN,花唄,花唄,34,234226,False,0.399,0.979,0,-2.585,1,0.0838,0.0149,0.0,0.0677,0.509,194.963,4,j-rock
60912,0wi1ky0zqwG8195E4omWui,Bayka,1Uptown,1Uptown,55,137160,True,0.943,0.509,9,-8.207,1,0.248,0.0655,0.0,0.0805,0.579,112.017,4,j-dance
90618,1oNFfrgSdZ2Af22M60gix4,Los Locos Del Ritmo,Pólvora,Haciendote el Amor,31,119745,False,0.571,0.719,2,-8.81,1,0.0447,0.871,0.0,0.133,0.988,138.16,4,rock-n-roll
15758,53Ij4HRTp0f6DTlmXWh46h,SHRK;Shiloh Dynasty,Sad Hours,Sad Life,56,181198,False,0.613,0.428,1,-16.208,1,0.337,0.775,0.577,0.0932,0.219,101.041,4,chill
40755,1YmwVsxhLGfcfHekcK794T,Netto;Isaias Saad,Bom Demais Para Não Crer,Bom Demais Para Não Crer,39,377266,False,0.463,0.688,0,-6.968,1,0.0584,0.151,0.0,0.121,0.215,144.001,4,gospel
74535,0drLWHcGw3j6xZKn7zGJ7X,Caetano Veloso;Gilberto Gil;Ivete Sangalo,"Especial Ivete, Gil E Caetano",Toda Menina Baiana - Live,42,202706,False,0.701,0.888,7,-4.798,1,0.116,0.458,0.0,0.684,0.808,120.048,4,mpb
68601,0EhpEsp4L0oRGM0vmeaN5e,J Balvin;Dua Lipa;Bad Bunny;Tainy,UN DIA (ONE DAY) (Feat. Tainy),UN DIA (ONE DAY) (Feat. Tainy),75,232253,False,0.571,0.693,6,-8.234,0,0.0545,0.00536,0.0,0.173,0.393,168.169,4,latino
77414,2fkVehr2ZC9tEI2EpeOIOT,Marvvila;Belo,Vendaval (Ao Vivo),Vendaval - Ao Vivo,46,233236,False,0.587,0.683,9,-6.064,1,0.0344,0.804,0.0,0.166,0.599,140.028,4,pagode
9898,7xOCvDwHnRvSdLtPKbROSf,Barão Vermelho,iCollection - Barão Vermelho,Amor meu grande amor,44,275586,False,0.633,0.57,6,-5.668,1,0.0269,0.219,1.39e-05,0.118,0.469,101.889,4,brazil
6927,5cKTyp5RFPALN8SbmYDGEk,Avhath,Lethargy / March to the Crater,March to the Crater,17,167963,False,0.137,0.258,8,-6.12,1,0.0724,0.0024,0.744,0.106,0.349,139.75,4,black-metal
61770,1vW3BdiV8VBkUGIx4pyTiO,NMB48,難波愛~今、思うこと~ (Type-N),僕以外の誰か,19,232260,False,0.371,0.938,7,-3.699,1,0.104,0.0184,0.0,0.307,0.448,169.884,4,j-idol
10981,5IowhXnpsOYkWUvyrjKThb,Apollo 440,Gettin' High On Your Own Supply,The Machine In The Ghost - Instrumental Version,10,402733,False,0.554,0.785,4,-7.035,0,0.0502,0.22,0.368,0.101,0.152,144.868,4,breakbeat
92718,1nwoHSKbhOF9hPX9JbGo1X,Eikichi Yazawa,KAVACH (50th Anniversary Remastered),レイニー・ウェイ - Remastered 2022,23,204653,False,0.571,0.456,9,-10.286,0,0.0363,0.139,2.66e-06,0.0566,0.421,119.229,4,rockabilly
36026,41C5SxPDN5z6GdvbtWRAv5,Soolking;Boro Boro,HOT PARTY BACK TO SCHOOL 2022,Suavemente,2,157714,True,0.854,0.682,7,-5.212,1,0.053,0.335,0.000926,0.0569,0.507,140.019,4,french
95598,2jQFh3tNFsqWNViCNf0ePP,Marc Anthony,Libre,Hasta Que Vuelvas Conmigo,29,291106,False,0.694,0.76,7,-3.967,0,0.04,0.426,3.12e-05,0.0556,0.61,92.009,4,salsa
91094,0bwGll6Mwm24fW5m8TqLQp,OneRepublic,Weihnachten Playlist,Christmas Without You,0,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock
96315,36FtJCuOoIsZ3QkF7uJLtv,Sandra De Sá,E-Collection,Enredo do meu samba,42,248173,False,0.548,0.634,2,-11.195,1,0.112,0.074,0.000241,0.353,0.736,151.377,4,samba
100875,3yHKfVV5yHokGT4Gq0IvF6,Las manos de Filippi;Macha Y El Bloque Depresivo,Donde Están Las Manos?,Donde Están Las Manos?,34,159172,True,0.665,0.296,7,-15.971,0,0.271,0.593,0.0,0.0649,0.78,121.009,4,ska
80733,7fdjQVY9LFagl8kzwSVdLr,A.R. Rahman;Sam Vishal;Rakshita Suresh,"Ninne Thaladanne (From ""The Life Of Muthu"")","Ninne Thaladanne - From ""The Life Of Muthu""",57,294298,False,0.741,0.468,7,-10.198,1,0.0326,0.712,0.00364,0.116,0.547,119.947,4,pop-film
70060,0o1IlLIOja7Xa5q0OcaE40,Della,Blue Bird (電視劇《半是蜜糖半是傷》插曲),Blue Bird,33,213339,False,0.594,0.335,11,-9.252,1,0.0311,0.66,0.0,0.138,0.215,143.972,4,mandopop
36487,6PjI9D6IHOZn7o4Jnqzn1Y,La Belle Bleue,Fenêtres,À tes côtés,34,216013,False,0.681,0.732,6,-7.432,0,0.0332,0.233,1.11e-05,0.116,0.96,89.989,4,french
94952,0n6Dh4G6Uoq7ZoKeYWu7Rr,ilyTOMMY,Lonely Nights,Lonely Nights,61,185901,False,0.463,0.256,10,-12.236,1,0.0487,0.821,0.613,0.153,0.272,123.954,4,sad
57286,1ZE8dSKL83pY6qInQG5CA5,Stevie Wonder,Xmas Classics 2022,What Christmas Means To Me,0,147800,False,0.524,0.614,0,-8.05,1,0.0363,0.202,0.0,0.0802,0.751,82.229,4,indie
31884,6VRhkROS2SZHGlp0pxndbJ,Skrillex;Sirah,Bangarang EP,Bangarang (feat. Sirah),71,215253,True,0.716,0.972,7,-2.302,1,0.196,0.0145,3.22e-05,0.317,0.576,110.026,4,electro
4765,1505n8rEQ4XBoiEXDoSbLc,Roger Eno;Scoring Berlin;Christian Badzura,Rarities - Piano,Still Day,43,143186,False,0.121,0.0971,2,-22.27,0,0.0367,0.963,0.947,0.0981,0.0404,56.513,4,ambient
101793,20V4eyqtzdX0mCSxhbmyhm,Baby Sleep Music;Baby Lullaby;Monarch Baby Lullaby Institute,"Baby Sleep Music: Soothing Baby Lullaby Music For Babies, Sleep Aid and Sleeping Music",Relaxing Piano,33,127552,False,0.21,0.00516,2,-36.042,1,0.0414,0.995,0.982,0.0977,0.043,76.65,5,sleep
14786,2YMm4t2mgTbFS6G45Y6SMJ,Cri-Cri,Las 100 Clásicas de Cri Cri Vol. 1,El Fantasma,30,176666,False,0.687,0.402,5,-8.967,0,0.0985,0.828,0.000428,0.0622,0.646,112.943,4,children
41144,1fFJXoQ6O6CtzeoQyfgFU2,Håkan Hellström,Håkan Boma Ye! (Live),Det kommer aldrig va över för mig (Live),32,337066,False,0.323,0.845,10,-5.089,1,0.0405,0.000534,0.0253,0.899,0.478,133.88,4,goth
15740,60A13QHwsSTSg4RXl2m49r,Kid Travis,Somebody You Loved,Somebody You Loved,41,145920,False,0.735,0.193,1,-11.663,1,0.0623,0.653,0.0,0.0819,0.766,124.823,4,chill
54287,7cgpn5IRAcVVVNOfOMlkPI,Susumu Yokota,Sakura,Hagoromo,15,232493,False,0.236,0.0964,0,-22.262,1,0.0579,0.995,0.916,0.0855,0.16,71.114,4,idm
35415,4b6GGW0b2nvDm9NLZ8wpU3,Raquel dos Teclados,Recordações,Volta Vai,41,258899,False,0.738,0.69,5,-4.588,0,0.045,0.342,0.000103,0.0954,0.668,139.851,4,forro
111169,6G1lPm5H051kZL5rJHvXEv,Bonobo,Animal Magic,Terrapin,48,279933,False,0.552,0.328,10,-16.384,1,0.0346,0.78,0.93,0.111,0.0396,152.015,4,trip-hop
74090,3ITKjAINIrsm72X8YUHDGH,Jorge Aragão,Ao vivo convida (Redux),Falsa consideração - Ao vivo,48,228413,False,0.509,0.623,7,-10.397,1,0.0663,0.41,3.61e-06,0.893,0.496,105.736,4,mpb
75308,2al5JHXAmtldfEQ3iIIUMH,Achillea,The Nine Worlds,The Monks of Lindisfarne,45,192786,False,0.698,0.46,9,-15.919,0,0.0448,0.839,0.884,0.136,0.205,95.0,4,new-age
12737,4VhlHWOhdRmERGmhqPE0tb,Jay Fung,值得愛,世界劇團,20,222440,False,0.695,0.634,0,-8.288,1,0.0297,0.53,0.0,0.0964,0.693,109.02,4,cantopop
60923,2OcP5YNO2wMKAP0CmGM9j3,Kraff Gad;Stephen McDonald,Chip Glock,Chip Glock,18,172291,True,0.52,0.811,10,-1.566,1,0.349,0.284,0.0,0.317,0.313,200.131,4,j-dance
68166,3Eo7rOfvXRzGq68b9PVfZE,Wisin & Yandel,Esto No Se Le Dedica A Cualquiera,Estoy Enamorado,2,271720,False,0.78,0.725,6,-6.032,1,0.0503,0.288,0.0,0.0851,0.431,100.92,4,latino
89916,5kVZxyMY1gfdCLiChsfjn1,Bad Bunny,Un Verano Sin Ti,Yo No Soy Celoso,85,230704,True,0.872,0.588,0,-6.276,1,0.0492,0.275,0.0,0.17,0.93,142.004,4,reggaeton
54405,4NWgX0HvFgy070AyQOSzch,Dither,In for the Kill,In for the Kill,45,187999,False,0.573,0.961,6,-0.421,0,0.116,0.0637,0.284,0.248,0.289,180.083,4,idm
4035,3weNRklVDqb4Rr5MhKBR3D,Ludovico Einaudi,Una Mattina,Nuvole Bianche,73,357706,False,0.191,0.0582,8,-25.398,1,0.0578,0.961,0.89,0.0941,0.0454,132.614,1,ambient
33480,0UY4FvG4f9JI6kBR1BlWrZ,Paramore,Riot!,That's What You Get,68,220480,False,0.528,0.831,8,-3.607,1,0.0429,9.43e-05,0.0,0.141,0.632,131.094,3,emo
27259,0fWYBAqQcUgrTB7YKMOWsj,SHY FX;Kojey Radical;Ghetts,Raggamuffin SoundTape,Bad After We (feat. Kojey Radical & Ghetts),46,160585,False,0.725,0.827,1,-5.907,1,0.239,0.286,0.0,0.534,0.81,131.948,4,drum-and-bass
1806,4I6a6PjNI9RGVt402sTeqh,Becca Folkes,In My Own Words,He Turned It,17,243408,False,0.663,0.872,0,-5.162,1,0.0692,0.0221,8.37e-05,0.0806,0.585,97.0,4,afrobeat
26074,5IzYCxKMZs0QDXRyTwH4dU,Paul Kandel;Chorus - The Hunchback Of Notre Dame,The Hunchback Of Notre Dame (Original Motion Picture Soundtrack),The Bells Of Notre Dame (Reprise),34,71373,False,0.275,0.414,2,-15.251,1,0.0549,0.695,0.000299,0.3,0.268,137.625,3,disney
49587,675137bcOKLTipkXqKQzpq,Marco Kraats;Diego,"Links, Rechts, Voor, Achteren","Links, Rechts, Voor, Achteren",23,191533,False,0.721,0.89,7,-3.802,1,0.105,0.154,0.0,0.363,0.747,145.006,4,hardstyle
96318,5Dje6vp12fGgkoXQpKZfq8,Maria Bethânia,Carta de Amor (Ao Vivo),Carta de Amor (Ao Vivo),41,338906,False,0.616,0.621,2,-6.17,1,0.347,0.562,0.0,0.509,0.466,100.848,4,samba
86175,597aCxegHjHbYJDaiq2cSF,New Found Glory,Rock n Roll Christmas,Nothing For Christmas,0,215200,False,0.552,0.443,7,-7.558,1,0.0276,0.776,0.0,0.101,0.448,111.895,4,punk
111584,48wUiO2SU74C3fzm7oYiIG,Faithless,Outrospective,Machines R Us,19,225240,False,0.724,0.744,10,-9.205,0,0.0536,0.658,0.837,0.29,0.404,117.989,4,trip-hop
42168,1ye6Yebp4qcdtDLSpTGbzV,Discordance Axis,The Inalienable Dreamless (Reissue),A Leaden Stride to Nowhere,15,247293,False,0.365,0.763,7,-6.095,1,0.23,2.71e-05,0.637,0.297,0.0664,130.706,4,grindcore
85322,7M7vBoHAwzFQaMf8VaVIn4,Die Ärzte,Die Bestie in Menschengestalt,Friedenspanzer,42,237026,False,0.515,0.927,5,-5.873,0,0.0591,0.00765,0.0,0.564,0.516,111.074,4,punk-rock
91151,6JIC3hbC28JZKZ8AlAqX8h,Elton John;Dua Lipa;PNAU,The Lockdown Sessions,Cold Heart - PNAU Remix,83,202735,False,0.795,0.8,1,-6.32,1,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,4,rock
66335,1OV3JX0OdKctkot56Ujd9R,Ultimate Party Mixers,Ultimate Party Mix,Shout,12,263520,False,0.633,0.528,3,-10.808,1,0.0398,0.734,0.0,0.12,0.677,146.061,4,kids
95358,3qRkzL9B9eR7B4VSDKVTyr,Yuri Buenaventura,Ritmo Bonito,No Estoy Contigo,0,193613,False,0.72,0.754,7,-5.66,1,0.0667,0.848,0.000199,0.108,0.754,170.02,4,salsa
7655,4y66w83Zov7ud3jyootbLl,Andy Thorn,Songs of the Sunrise Fox,The Morning Light,22,85026,False,0.525,0.285,10,-17.408,1,0.0647,0.993,0.74,0.118,0.95,119.309,3,bluegrass
78920,6oAqF2pIQS9sVKoMG6Tfy6,FiNCH;Blümchen,Gabber Girl,Herzalarm,23,189904,False,0.632,0.937,10,-6.153,1,0.0459,0.0174,0.000109,0.0549,0.522,165.958,4,party
43456,1e0V7CMEcXaPAMtL4b5VtV,Jack Wins;ManyFew,Out of My Head,Out of My Head,57,162382,False,0.549,0.946,11,-5.031,1,0.0395,5.97e-05,0.0101,0.124,0.189,123.995,4,groove
63496,0IyiKR4HMc4NMq2TgAXgQl,Paté de Fuá,Háblame de Ti,Háblame de Ti,36,258993,False,0.724,0.351,0,-10.423,1,0.0268,0.494,0.0,0.0797,0.426,111.976,3,j-rock
4444,39H9bPCzk6wowylEGgDCNC,Ludovico Einaudi;Robert Ziegler;Royal Philharmonic Orchestra,Divenire,Divenire,42,402240,False,0.14,0.217,7,-15.304,1,0.0352,0.909,0.855,0.0689,0.078,88.381,4,ambient
3649,2XzziOT8OUGrDnnveRpxwI,Los Prisioneros,Fiesta temática 80s,Muevan Las Industrias,0,248893,False,0.686,0.604,11,-14.24,0,0.037,0.12,0.496,0.0907,0.553,152.474,4,alternative
66625,41tWbz9YayGcy9qD70yAJW,Culture Queen,I Like the Me I See!,Super Shaker Song,10,140133,False,0.906,0.92,3,-7.467,0,0.0708,0.564,0.0,0.319,0.773,120.052,4,kids
46982,0BcMqh47ThXqCSlM9RW2ED,Scooter,Ace,Opium,16,237230,False,0.664,0.702,5,-6.98,0,0.0353,0.0014,0.49,0.0916,0.0862,130.055,4,happy
69273,0XyNQcz2XpusRQfDMhX9Zk,Sajeer Koppam,Paathi Nee Allathe,Paathi Nee Allathe,32,344767,False,0.568,0.485,4,-10.32,0,0.0363,0.518,9.2e-05,0.0975,0.316,137.948,3,malay
17146,7KX91rgYkAbeqDsYjVe4ec,Glee Cast,"Glee: The Music, The Complete Season Four",Signed Sealed Delivered I'm Yours (Glee Cast Version),28,169266,False,0.548,0.839,5,-4.66,1,0.0368,0.0364,0.0,0.201,0.827,113.468,4,club
73242,7uNL2lqhet9A7AB3xpLC4E,burger/ink,[las vegas],Elvism,27,314506,False,0.678,0.412,4,-17.291,0,0.0412,0.746,0.908,0.106,0.231,120.007,4,minimal-techno
48947,1UJK0babSL6f8K1Vd3XETP,BBS Paranoicos,Algo No Anda,Calla y Espera,31,180320,False,0.378,0.865,1,-4.519,1,0.0406,6.01e-05,0.531,0.184,0.532,96.778,4,hardcore
26959,4tkN2pk11GYamfmIz8tmKa,SHIKI THEATRE COMPANY,ディズニー 『アナと雪の女王』 ミュージカル <劇団四季> (オリジナル・サウンドトラック),クリストフ・ララバイ,18,101720,False,0.361,0.343,7,-12.585,1,0.0582,0.552,1.2e-06,0.207,0.371,81.712,5,disney
53072,0zzVTGyRrWpQu8Fr28NRAv,Marshmello;Demi Lovato,OK Not To Be OK,OK Not To Be OK,75,159862,False,0.743,0.837,1,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072,4,house
62086,1Jw2m5Qdqk0EG94UjSrmmG,Norah Jones,Weihnachtslieder 2022,Christmas Calling (Jolly Jones),0,200461,False,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,4,j-pop
34891,0ohKYbf2MXFdUZoYyPmELT,Andrew Bird,Acoustic Christmas Campfire,Auld Lang Syne,0,271266,False,0.656,0.37,7,-5.971,1,0.0412,0.907,0.0,0.0913,0.455,104.349,4,folk
6630,4Hpawkkz4NYYaWMIHctf3x,1349,Hellfire,Hellfire,17,829146,False,0.318,0.999,4,-6.346,0,0.207,3.29e-05,0.795,0.201,0.0225,134.816,4,black-metal
24106,0dYVDrBzTYwlOAF3q6Q5Fp,Ryan Elliott,The Move EP,Fermi II,12,318989,False,0.718,0.696,10,-10.609,0,0.043,0.0101,0.945,0.101,0.319,133.333,4,detroit-techno
25972,4vcDc9heFLPOk9xADiukVP,Der Benniii,Mona Lisa,Mona Lisa (Du Luder),29,221834,False,0.497,0.982,8,-2.81,1,0.13,0.0241,0.0,0.348,0.647,139.994,4,disco
54367,0Ha6gINRsYijR1CIAF0ZwY,An On Bast,I Create As I Speak,Back to the Garden,11,391151,False,0.787,0.476,11,-10.911,1,0.266,0.00037,0.914,0.0514,0.144,128.024,3,idm
4904,0WBNZ9HEz6QqiDuZ3BCehP,LUCHS;Patrik Berg Almkvisth,Her Eyes the Stars,II,49,127000,False,0.47,0.072,9,-22.05,1,0.037,0.993,0.957,0.0929,0.477,121.997,3,ambient
44127,1L94M3KIu7QluZe63g64rv,Pearl Jam,Ten,Alive,76,340907,False,0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,4,grunge
31136,434VcYrm3FPRRiW4jw5nLb,Wisin & Yandel;Chris Brown;T-Pain,Fiesta portatil,Algo Me Gusta De Ti,2,274946,False,0.626,0.769,11,-5.296,0,0.0325,0.00291,0.0,0.0598,0.237,127.949,4,electro
48336,7vbSDKLHWbpjqpWF9r3UUa,De Doelleazen;Henk Wijngaard,Met De Vlam In De Pijp,Met De Vlam In De Pijp,35,180000,False,0.527,0.968,10,-4.635,0,0.051,0.0067,0.00222,0.287,0.74,185.038,4,hardcore
99432,3AyuigFWbuirWHvidbMz8O,Sufjan Stevens,Carrie & Lowell,Should Have Known Better,65,307697,False,0.493,0.171,7,-20.696,1,0.0317,0.98,0.263,0.126,0.296,90.928,4,singer-songwriter
81809,6Kynli1iHBqJRWUCohcV9h,DIVINE,Kaam 25 (Sacred Games),Kaam 25 - Sacred Games,66,149524,False,0.484,0.948,1,-4.296,0,0.451,0.0473,0.0,0.0565,0.686,125.645,5,pop
84023,45skzwZt6b2YX5ap828goG,The Beach Boys,Christmas Playlist 2022,The Man With All The Toys - 1991 Remix,0,91186,False,0.708,0.491,6,-8.596,1,0.0365,0.442,9.88e-06,0.0624,0.657,138.347,4,psych-rock
109838,2VnlJCQMphFJUyYR5p7da2,Paul Kalkbrenner,Berlin Calling (The Soundtrack by Paul Kalkbrenner),Azure,55,364059,False,0.73,0.504,4,-13.915,1,0.0477,0.124,0.882,0.107,0.0936,122.013,4,techno
62206,7rU6Iebxzlvqy5t857bKFq,Mariya Takeuchi,Expressions,Plastic Love,65,294493,False,0.648,0.875,2,-5.141,0,0.034,0.0747,9.64e-05,0.196,0.857,102.517,4,j-pop
82783,2JSr7ac0mggMkATfcqHIFP,Blondie,Greatest Hits: Blondie,Rip Her To Shreads,21,201080,False,0.581,0.705,9,-6.772,1,0.0324,0.000189,0.045,0.259,0.787,123.615,4,power-pop
38871,1Ust731EO01Li5Zan8pCJW,andymori,ファンファーレと熱狂,ずっとグルーピー,27,108786,False,0.621,0.915,8,-5.198,0,0.0325,0.00149,1.01e-05,0.126,0.847,109.979,4,garage
103139,22P91O1SzSzDoDDb6ccy8H,Stevie Wonder,Twisted Halloween Hits,Superstition - Single Version,0,244826,False,0.637,0.745,8,-8.607,1,0.0748,0.0173,0.000554,0.0372,0.859,100.384,4,soul
74349,7xOCvDwHnRvSdLtPKbROSf,Barão Vermelho,iCollection - Barão Vermelho,Amor meu grande amor,44,275586,False,0.633,0.57,6,-5.668,1,0.0269,0.219,1.39e-05,0.118,0.469,101.889,4,mpb
28641,4p6AGgNYuN2y5v7dTqDMu7,BaianaSystem;Claudia Manzo,OXEAXEEXU,Pachamama,29,158066,False,0.75,0.855,4,-4.441,0,0.0436,0.0789,0.00157,0.0851,0.879,150.03,3,dub
78036,2S2fAt6ykPGEGsxedaePlC,DJ Ötzi,Best Of Karneval,Der hellste Stern (Böhmischer Traum) - Silverjam Mix,0,198613,False,0.575,0.957,5,-2.758,1,0.0826,0.00328,0.0,0.158,0.929,126.056,4,party
56296,6oioIUu0nD9NVElgV8z1l2,Owl City,Обратно в клас - pop,Fireflies,0,228346,False,0.513,0.663,3,-6.799,1,0.048,0.027,0.0,0.118,0.476,180.185,4,indie-pop
112494,1TQf1cQLGtWl5vO1ob2zE7,Sezen Aksu,Git,Değer mi?,41,295920,False,0.527,0.858,6,-7.387,0,0.117,0.17,1.15e-06,0.292,0.683,126.634,4,turkish
25027,2koluJQJMBHkhQQ7YNYIGm,Diana Ross,Disco Boogie Mood,Upside Down,2,243493,False,0.883,0.923,0,-6.102,1,0.0757,0.145,0.0396,0.0407,0.896,108.189,4,disco
39666,4s810RJapePf28HaMO92mY,Brous One;Matiah Chinaski,Un Momento en el Tiempo,El Repaso,42,175409,True,0.742,0.664,1,-8.432,0,0.261,0.301,0.0,0.0675,0.79,91.063,4,german
3604,35lxFAny9XDBkvE6r9j4uG,The 1975,Being Funny In A Foreign Language,Happiness,70,303903,False,0.662,0.905,11,-5.036,1,0.0383,0.0529,0.0521,0.202,0.857,117.997,4,alternative
61602,2qtn4A2c0pucQvPvDzWFKA,BABYMETAL,METAL RESISTANCE,YAVA!,46,228413,False,0.53,0.958,6,-3.195,1,0.123,0.000259,0.351,0.304,0.587,96.069,4,j-idol
104583,0JDTLHMnltIIVnXi72RTom,Alejandro Sanz,El Alma Al Aire: 20 Aniversario,El alma al aire,31,356760,False,0.5,0.859,2,-5.162,1,0.0788,0.362,0.0,0.459,0.714,78.625,4,spanish
23546,4ajrGS4lfifvezTGfg74Hk,Inpetto;Aribo,"Electronic Club Charts, Vol. 1",Somehow,0,190476,False,0.628,0.724,0,-5.03,1,0.049,0.0925,0.0,0.0853,0.515,126.019,4,deep-house
101098,2wY3IEAH3ARw82py4NCXFo,Natural White Noise Relaxation,Baby Sleep White Noise: Ultimate Album to Help Babies Sleep Through the Night,"Water Fall White Noise: Environmental Sounds for Rem Sleep, Dreaming, Masking Tinnitus",49,137693,False,0.0,0.493,10,-16.919,0,0.0,0.161,0.998,0.554,0.0,0.0,0,sleep
96289,6h5hW8FgZJN3lAB708K1W3,Toninho Geraes,Preceito,Seu Balancê,40,194213,False,0.718,0.578,5,-8.109,0,0.154,0.639,0.0,0.076,0.931,103.385,4,samba
61472,3iOg0mjiEXZneCM6DnWXgL,Keyakizaka46,サイレントマジョリティー,サイレントマジョリティー,22,265826,False,0.563,0.944,1,-2.637,1,0.111,0.249,0.0,0.308,0.803,123.007,4,j-idol
28864,5kc94sZMpuzSZdbfiCr0gh,Tristam,I Remember,I Remember,53,236741,False,0.559,0.641,6,-9.4,0,0.0306,0.00595,0.501,0.0519,0.0376,109.964,4,dub
53997,1WfShFNteH2XK96ahIWikp,The Avener;Phoebe Killdeer,10's Music Grandi Successi,Fade Out Lines,0,194493,False,0.865,0.7,8,-5.305,0,0.0318,0.0236,0.0323,0.0948,0.665,119.008,4,house
73571,0WsROU8CJrMWBukK5IMs4y,I Hate Models,Warehouse Memories,Daydream,49,463700,False,0.431,0.916,11,-8.012,0,0.0602,9.98e-05,0.755,0.396,0.355,135.986,4,minimal-techno
82251,6qQGxKyy6LcyZVsWn93lyS,Weezer,Pinkerton,Pink Triangle,58,238600,False,0.282,0.894,6,-4.834,1,0.0822,0.0118,0.0,0.347,0.466,118.809,4,power-pop
48794,1t0A6TXLl9z7Q38wIKZ9Ns,Dead Fish,Ponto Cego,Suv's (Stupids Utility Vehicle),30,211099,False,0.549,0.941,1,-5.3,1,0.056,0.000915,0.0,0.133,0.477,107.773,3,hardcore
53998,3hsv99jpTYM1nK2SIWdrB4,Master KG;Nomcebo Zikode,Feeling Good,Jerusalema (Edit),0,188986,False,0.903,0.545,1,-6.896,1,0.05,0.0226,8.2e-06,0.0571,0.87,124.011,4,house
69837,3XmR00zDD7XdcufivYmzTe,Job Kurian;Vidhu Prathap;Navas;Soorya Narayanan;Sithara Krishnakumar,Hits of Job Kurien,"Hey Neela Vaan - From ""Ayal Njanalla""",20,314729,False,0.662,0.578,0,-9.185,1,0.0366,0.598,0.000442,0.123,0.503,90.009,4,malay
60929,744IMVuf8wEVECCOLThDHJ,DING DONG;Dunw3ll,BOUNCE,BOUNCE,50,153652,False,0.62,0.825,7,-2.869,1,0.309,0.25,0.0,0.077,0.476,199.488,4,j-dance
49376,1RQR8PF7t8Q5SuUL91H7aQ,UVIQUE,InfeXious Euphoric - Chapter One,Falling - Radio Mix,0,178374,False,0.43,0.781,3,-5.601,1,0.0334,0.0108,0.734,0.0818,0.206,75.017,4,hardstyle
38178,0Ln5tJyLX5qusquBOtq7wf,Kasabian,West Ryder Pauper Lunatic Asylum,Fire,66,252279,False,0.525,0.742,10,-5.643,1,0.0311,0.0874,0.149,0.117,0.179,117.029,4,garage
50401,1OnHeldjfrF6Zx3FnS1zQ5,Brothers of Metal,Prophecy of Ragnarök,Death of the God of Light,55,210332,False,0.506,0.911,1,-5.341,1,0.0397,1.94e-05,0.0288,0.335,0.276,112.489,1,heavy-metal
84278,2B4Y9u4ERAFiMo13XPJyGP,The Beatles,Revolver (Remastered),"Here, There And Everywhere - Remastered 2009",64,144880,False,0.29,0.247,7,-12.125,1,0.0383,0.921,0.00565,0.0917,0.36,165.361,4,psych-rock
107715,3MFOPGFrG7MflBcPbNdiQ8,Kombi,Ale co z tego,Ale co z tego,23,176612,False,0.662,0.886,6,-3.948,0,0.0332,0.00724,1.33e-05,0.358,0.707,124.002,4,synth-pop
