track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,raw_dataset_genre,preview_url,artwork_url
3RE5nHIVkC4KcA7snFaTKd,Brandi Carlile;Lucius,Cozy Country,You and Me on the Rock,0,230098,False,0.568,0.686,1,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,Singer/Songwriter,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/72/86/ac/7286ac08-02f4-119c-74cc-e27241710dfe/mzaf_1985969206397043962.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/0e/83/6f/0e836f03-ca3c-0688-d813-385658d909ca/075679786333.jpg/100x100bb.jpg
0JvkNRyq8Tmot9khpdtN0I,Brandi Carlile;Lucius,Good Times Country,You and Me on the Rock,0,230098,False,0.568,0.686,1,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,Singer/Songwriter,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/72/86/ac/7286ac08-02f4-119c-74cc-e27241710dfe/mzaf_1985969206397043962.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/0e/83/6f/0e836f03-ca3c-0688-d813-385658d909ca/075679786333.jpg/100x100bb.jpg
27gHtbsHClwimHFtKgFop4,Brandi Carlile;Lucius,Laidback Country,You and Me on the Rock,0,230098,False,0.568,0.686,1,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,Singer/Songwriter,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/72/86/ac/7286ac08-02f4-119c-74cc-e27241710dfe/mzaf_1985969206397043962.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/0e/83/6f/0e836f03-ca3c-0688-d813-385658d909ca/075679786333.jpg/100x100bb.jpg
1QBNBGeIRRGBnLhdlHbfI8,Brandi Carlile;Lucius,Chillin' It - Mellow Day Country,You and Me on the Rock,0,230098,False,0.568,0.686,1,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,Singer/Songwriter,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/72/86/ac/7286ac08-02f4-119c-74cc-e27241710dfe/mzaf_1985969206397043962.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/0e/83/6f/0e836f03-ca3c-0688-d813-385658d909ca/075679786333.jpg/100x100bb.jpg
72xTsTouZ5nBmASX8k1XCW,Highland Peak,Trampoline (Acoustic),Trampoline - Acoustic,46,213098,False,0.596,0.2,0,-10.424,0,0.0305,0.91,0.000183,0.0884,0.308,107.893,4,Pop,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/79/c5/f8/79c5f846-14cc-6351-745d-222a12e1cf6d/mzaf_13305579279839471433.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/45/ad/f2/45adf22d-a955-89c4-6b53-c30729445df9/7330065022048.png/100x100bb.jpg
3ILmwMefYZoQh5Cf5jeuUQ,Motohiro Hata,Documentary,透明だった世界,61,232360,False,0.373,0.914,0,-4.185,1,0.0565,0.076,0.0,0.669,0.56,168.21,4,J-Pop,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/87/9d/79/879d7966-d9ec-910e-6185-fd1336ac4dbf/mzaf_16210435741700855208.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/db/1b/02/db1b0254-fdde-613c-da4a-c7ae8e4d68b9/00602557538106.rgb.jpg/100x100bb.jpg
2DHDuADAHoUW6n0z80RLQF,Andrew Belle,Black Bear,Pieces,60,241119,False,0.494,0.652,6,-5.863,0,0.0314,0.0754,0.00256,0.125,0.298,137.018,4,Singer/Songwriter,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/58/0e/bd/580ebd60-24ab-ca85-276f-895af66b4ca2/mzaf_3807935850942785891.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/46/09/8a/46098a48-d406-7097-1068-ad4f25fc675e/859718139744_cover.jpg/100x100bb.jpg
5JDcQAztvZTIkrWoZihgvC,Ron Pope,The Bedroom Demos,A Drop in the Ocean,68,220239,False,0.447,0.393,5,-8.65,1,0.038,0.785,0.0,0.28,0.564,73.139,3,Rock,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/2f/c1/de/2fc1de50-933f-f2ed-e7db-dc6bb7d92065/mzaf_14611114467658300769.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music/58/ba/59/mzi.szvkrayp.jpg/100x100bb.jpg
2sYFi9xVSZ56WHKSY2fN1K,Adam Christopher,So Far Away (Acoustic),So Far Away - Acoustic,52,171543,False,0.576,0.331,6,-9.389,0,0.0306,0.894,3.44e-05,0.129,0.407,149.02,4,Pop,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/9c/09/d0/9c09d0bb-d63f-e0bb-0afd-88a62923c8d3/mzaf_2550220605867214219.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/21/88/fe/2188feeb-ee6e-ddfc-249a-51531347f753/425.jpg/100x100bb.jpg
6xJOhSm4SvZwzy3uhWz26O,Andrew Belle,Black Bear,The Enemy,62,286865,False,0.536,0.89,1,-5.222,1,0.0375,0.078,0.0202,0.131,0.273,121.974,4,Singer/Songwriter,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/84/a5/b6/84a5b670-eb21-7ab2-10fc-08d80440f75c/mzaf_10450582216294547007.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/46/09/8a/46098a48-d406-7097-1068-ad4f25fc675e/859718139744_cover.jpg/100x100bb.jpg
7lLKxcNeJtDTWVRKHovLEC,Aron Wright,Build It Better,Build It Better,51,234473,False,0.526,0.333,4,-13.02,1,0.0314,0.91,0.168,0.111,0.159,94.951,4,Singer/Songwriter,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/4f/91/e4/4f91e4ff-8f7b-c7cd-9c76-bc744094e93f/mzaf_8448628595266677009.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/31/3c/08/313c08e1-143a-fb1d-7bcf-c5a1c25e8cb9/859714458634_cover.jpg/100x100bb.jpg
25UzeaV47eDT44Fovve6xQ,Chord Overstreet,Sleepwalking in the Rain,Sleepwalking in the Rain,0,216000,False,0.501,0.381,0,-9.448,1,0.036,0.687,0.00133,0.119,0.502,80.075,4,Indie Pop,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/92/b8/26/92b826db-9411-9a44-a0b7-f3f0d97659d7/mzaf_126696896551493065.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/78/b2/fb/78b2fb08-b0d5-8b71-ab33-256e203c302b/790566201019_cover.jpg/100x100bb.jpg
4oa14QBfWRDfJy2agySy0L,Sara Bareilles,Little Voice,Gravity,67,232760,False,0.27,0.275,0,-10.357,1,0.0356,0.834,0.0,0.146,0.231,168.964,4,Singer/Songwriter,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/72/ef/2b/72ef2bf6-ffda-ec5f-fbc6-bc2819cda06b/mzaf_14938139011889465542.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/8a/22/1c/8a221cd8-015e-6221-c0eb-fc3ccfa5a37c/827969482124.jpg/100x100bb.jpg
2gRKq9rIC5i1zuxp06zJWH,Chord Overstreet,What's Left of You,What's Left of You,57,178600,True,0.731,0.507,0,-6.477,1,0.046,0.572,0.0,0.0912,0.265,117.969,4,Pop,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview124/v4/31/35/a6/3135a66d-1e74-7065-1c89-a92f627a67e3/mzaf_13215900456475639005.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/e5/df/43/e5df43c2-96ad-8dad-f904-629f4efb6afd/cover.jpg/100x100bb.jpg
08MFgEQeVLF37EyZ7jcwLc,Zack Tabudlo,Pano,Pano,75,254400,False,0.375,0.457,3,-7.018,1,0.0315,0.868,0.0145,0.191,0.415,174.839,3,Pop,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/41/76/27/417627ec-544e-2fa0-f323-d170a720417a/mzaf_8351637792344904158.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a9/d1/e3/a9d1e357-114d-35ba-0373-346f360007e1/21UM1IM48862.rgb.jpg/100x100bb.jpg
6nXIYClvJAfi6ujLiKqEq8,Andrew Belle,The Daylight EP,Sky's Still Blue,62,244320,False,0.43,0.791,6,-5.419,0,0.0302,0.0726,0.0193,0.11,0.217,171.864,4,Singer/Songwriter,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/66/93/0a/66930aaa-8bf5-be2d-08f2-ab2c53ea7ebe/mzaf_15219915253462876364.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music/09/49/7f/mzi.uexxglmr.tif/100x100bb.jpg
7x4b0UccXSKBWxWmjcrG2T,Kurt Cobain,Montage Of Heck: The Home Recordings,And I Love Her,66,124933,False,0.616,0.282,1,-15.317,1,0.0331,0.983,0.833,0.13,0.435,96.638,4,Rock,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/a8/e9/d8/a8e9d8dc-aa60-eee8-ae7a-b15c3f02c858/mzaf_3681668398348665042.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/d6/c3/db/d6c3db6c-8fa0-2132-f323-41ffe66fed3f/00602547607089.rgb.jpg/100x100bb.jpg
6owKuyHxUqidcAA6fPKSyy,Boyce Avenue;Bea Miller,"Cover Sessions, Vol. 3",We Can't Stop,64,222146,False,0.705,0.347,2,-8.249,1,0.0301,0.674,0.0,0.12,0.36,80.057,4,Singer/Songwriter,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/bb/05/50/bb055091-8f4f-f32e-bbea-73904cd744bd/mzaf_2914919221441822401.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/07/62/6e/07626e49-93e1-4be1-f3b7-b72fef517439/2357723.jpg/100x100bb.jpg
0wbmIfvndFV9VDvuUY1pYN,Tim Halperin,Covers,Always Be My Baby,62,181852,False,0.582,0.255,4,-10.254,1,0.0306,0.772,0.0,0.0889,0.285,139.884,4,Pop,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/8c/9b/b8/8c9bb8b1-7c6d-cc81-615f-5a423183fe52/mzaf_3911954096985275050.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/a0/52/61/a05261ef-d646-1f1b-0752-9fa2bfbb8417/5054526364417.png/100x100bb.jpg
3e5yu9MkIvQx17mm7LF6KY,Canyon City,Midnight Waves,Alone with You,58,186584,False,0.549,0.274,1,-12.565,1,0.0379,0.798,6.63e-06,0.103,0.207,86.664,4,Singer/Songwriter,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/bd/7e/3b/bd7e3bbd-c277-940e-e4f4-e74a0615b73d/mzaf_2239325677258649904.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/3e/e6/b2/3ee6b2d3-067d-eade-d9a9-92a92260f5c7/067003075466.png/100x100bb.jpg
6VwAh8Z1d5YKoSWoEaV4db,Aaron Espe,Making All Things New,Making All Things New,65,159600,False,0.787,0.355,0,-11.429,1,0.0288,0.896,0.0201,0.111,0.48,99.978,4,Singer/Songwriter,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/98/11/8e/98118e24-4a89-3026-f385-46626cdf7ec0/mzaf_18155515291257052270.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/f2/c8/41/f2c84193-7bac-0c9a-c95d-4a1e2457d47c/067003434355.png/100x100bb.jpg
2D4BSm5Z8Hq5zYbSgJwEOh,Sara Bareilles,What's Inside: Songs from Waitress,She Used To Be Mine,67,250266,False,0.397,0.303,5,-7.508,1,0.0435,0.381,0.0,0.101,0.172,81.05,4,Alternativo,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/5/4/2/0/542d5adc8c483427280ed0788f662ca8.mp3?hdnea=exp=1785601222~acl=/api/1/1/5/4/2/0/542d5adc8c483427280ed0788f662ca8.mp3*~data=user_id=0,application_id=42~hmac=6d415d5023f92612cd8937a05dd011b364031afe12648744f96624ca7572eb40",https://cdn-images.dzcdn.net/images/cover/c75d50ec71519c41a3193da456f1236b/250x250-000000-80-0-0.jpg
7LwGBxB0h0CVmkOZxYKn0g,Andrew Belle,In My Veins (Feat. Erin Mccarley),In My Veins - Feat. Erin Mccarley,65,318908,False,0.548,0.42,0,-7.842,1,0.0277,0.198,4.46e-06,0.0899,0.196,128.012,4,Pop,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/53/a3/10/53a3100d-7574-32c9-d280-e84e27b7a8de/mzaf_14972749816246747145.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/40/41/e8/4041e832-bc84-1f83-4e89-3cbd279cb479/859703714536_cover.jpg/100x100bb.jpg
0ZwdH0m32I8odedwvspYTh,Tyler Ward,Under Covers,I Don't Wanna Live Forever (Fifty Shades Darker),44,222351,False,0.787,0.403,0,-11.989,1,0.033,0.603,0.00857,0.131,0.264,118.042,4,Singer & Songwriter,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/3/6/f/0/36fa6250a3adf00600f9bb6581960c82.mp3?hdnea=exp=1785601223~acl=/api/1/1/3/6/f/0/36fa6250a3adf00600f9bb6581960c82.mp3*~data=user_id=0,application_id=42~hmac=e21f01de7a2df38db5c2c6013d87c7d2dfbe89bb3418ad5652278b2674554a78",https://cdn-images.dzcdn.net/images/cover/e73187ab55b48c53dc925eadb3a764bb/250x250-000000-80-0-0.jpg
16dkWKIlBsfYTISCVuDs0w,Ron Pope,Whatever It Takes,A Drop In the Ocean,55,219480,False,0.484,0.573,5,-6.183,1,0.0298,0.0882,1.14e-06,0.15,0.346,139.966,3,Rock,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/a/0/d/0/a0d9919f43aa98ae18defd0d75dd2a06.mp3?hdnea=exp=1785601214~acl=/api/1/1/a/0/d/0/a0d9919f43aa98ae18defd0d75dd2a06.mp3*~data=user_id=0,application_id=42~hmac=c6a9dad50306880c46822096749840cf1bf105a69ec1c397ec2766d762c7a277",https://cdn-images.dzcdn.net/images/cover/29110f81c7ccc2602a9170f8d48e9792/250x250-000000-80-0-0.jpg
3TwtrR1yNLY1PMPsrGQpOp,Five For Fighting,America Town,Superman (It's Not Easy),70,221693,False,0.382,0.416,0,-9.303,1,0.0302,0.0733,0.0,0.0719,0.125,102.089,4,Rock,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ee/31/be/ee31bec3-3311-34fd-5707-bdf34ca254ca/mzaf_910599530402852369.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/3b/60/46/3b604692-e7e2-f35f-01e2-4dd66e4eaf63/074648514922.jpg/100x100bb.jpg
3Et4LKZLnXygPYfNdeB3D3,Andrew Belle,Dive Deep,When the End Comes,57,354400,False,0.541,0.575,9,-9.463,1,0.0491,0.677,0.215,0.102,0.428,91.98,4,Singer/Songwriter,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/89/4e/66/894e66e1-7b77-6abf-2673-fbb99aca8dcd/mzaf_8271824451958085770.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/8f/1f/d7/8f1fd769-a4f4-8172-aaee-d61156289120/859720100718_cover.jpg/100x100bb.jpg
2E9viCx0hJKNKNThd2MdGQ,Bailey Jehl,You're Still The One,You're Still The One,56,177500,False,0.607,0.473,2,-8.555,1,0.034,0.712,0.0,0.66,0.54,119.698,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/5/e/6/0/5e6209b7e3fe5aedcb346cebcc7b0e82.mp3?hdnea=exp=1785601223~acl=/api/1/1/5/e/6/0/5e6209b7e3fe5aedcb346cebcc7b0e82.mp3*~data=user_id=0,application_id=42~hmac=be5494dd6324501772eb0583f88436a79fc74792b1854668f02bd2b6e9ee3789",https://cdn-images.dzcdn.net/images/cover/70968b11ea1cd200313e9f1fe41e04bf/250x250-000000-80-0-0.jpg
0Zf1BPkkFAWGtVHeBwHHz4,Ingrid Michaelson,It Doesn't Have To Make Sense,Light Me Up,56,247840,False,0.417,0.595,6,-7.84,1,0.0396,0.158,0.000269,0.101,0.117,147.928,4,Pop,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/25/ab/bd/25abbde0-58b6-1a34-9a2b-d687410c7452/mzaf_14966106803443457613.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/58/f3/e9/58f3e92d-4b1b-2ee4-f1b9-35378ba42817/20UMGIM26395.rgb.jpg/100x100bb.jpg
38jy6kRlPt8z1GUS9WXeNh,Jason Mraz,Love Is a Four Letter Word,93 Million Miles,67,216386,False,0.572,0.454,3,-10.286,1,0.0258,0.477,1.37e-05,0.0974,0.515,140.182,4,Pop,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/24/e1/ec/24e1ec92-ae06-5e34-198d-daf43f7e6137/mzaf_13274914157391185341.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/ac/8a/2cac8ac4-cb90-ac44-0808-a8e3ccbe05d0/075679962577.jpg/100x100bb.jpg
2SkJKMfjpYsNv0KWOxiegX,A Great Big World,When the Morning Comes,Kaleidoscope,62,229320,False,0.709,0.913,7,-5.148,1,0.0748,0.0182,0.0,0.167,0.519,108.024,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/a/6/f/0/a6fe1268d238d65f2cbdca89d83f3f04.mp3?hdnea=exp=1785601222~acl=/api/1/1/a/6/f/0/a6fe1268d238d65f2cbdca89d83f3f04.mp3*~data=user_id=0,application_id=42~hmac=d74b532d3672f7393e45e8dab234252eac114f7b1faa7257b06a29aea2bf5f83",https://cdn-images.dzcdn.net/images/cover/2df7af7161aa06d4e62eaaea7babcee9/250x250-000000-80-0-0.jpg
4qCbMMMuEB56kHd4zPE6GD,Eddie Vedder;Nusrat Fateh Ali Khan,"Eat, Pray, Love",The Long Road,45,330933,False,0.537,0.342,2,-13.553,1,0.0273,0.645,0.266,0.0687,0.253,109.236,4,Soundtrack,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/62/6a/c1/626ac144-b09a-f116-c933-0e900f234a10/mzaf_12596984171908155920.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/e6/be/10/e6be1074-da9a-6c6a-d0af-f02e6bc1ea9b/mzi.txxyzhsb.jpg/100x100bb.jpg
11TK5KLtLZUdKr1C549bAw,Drew Holcomb & The Neighbors,Good Light,What Would I Do Without You,64,172213,False,0.602,0.336,8,-11.106,1,0.0369,0.883,0.0017,0.143,0.335,90.894,4,Rock,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/52/2f/cd/522fcd1d-6ecf-91bb-3569-816ac767306a/mzaf_17682655049863918209.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/54/75/4d/54754dbb-c9e8-a61b-8592-b384cd4d9a9b/cover_798304248319.jpg/100x100bb.jpg
7BXW1QCg56yzEBV8pW8pah,Jason Mraz,Know.,Have It All,65,226106,False,0.643,0.638,1,-4.947,0,0.0407,0.204,0.0,0.0707,0.6,82.001,4,Pop,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/91/d7/61/91d761b7-ec25-0d36-4056-07e180b31957/mzaf_12278255356170128731.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/a0/3c/ab/a03cab3f-15da-aa8b-b770-4aad2d07164f/075679871503.jpg/100x100bb.jpg
2kMrCPZ0o5gErBPLCRgoli,Gabrielle Aplin,Mellow Adult Pop,Heavy Heart,0,235173,False,0.451,0.7,10,-6.597,0,0.0431,0.455,0.00233,0.405,0.37,150.055,4,Singer & Songwriter,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/e/0/1/0/e01ebba6844dcc7c6f6ab275c4a83d80.mp3?hdnea=exp=1785601214~acl=/api/1/1/e/0/1/0/e01ebba6844dcc7c6f6ab275c4a83d80.mp3*~data=user_id=0,application_id=42~hmac=4a96d58efba0d2394d6d1373ac5f353700f4c0adaac95926d6750aea74becc21",https://cdn-images.dzcdn.net/images/cover/fecd91c59dd9c5c0434b8baadfe1b574/250x250-000000-80-0-0.jpg
5IjTZ1g8KrIuV97N3OQZ0V,Gabrielle Aplin,Break Up Songs,The House We Never Built,0,195213,False,0.546,0.391,2,-10.786,0,0.063,0.784,2.72e-06,0.0552,0.202,139.669,4,Singer/Songwriter,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/bf/e8/f9/bfe8f9ab-1dcb-0e46-7fd6-8436779b5d67/mzaf_9063899313394956838.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music1/v4/75/60/2a/75602a83-3b7b-eb1d-070b-3cf234251d75/825646088102.jpg/100x100bb.jpg
3bHhUEOTIbezeZ856R0BX5,Eddie Vedder,Into The Wild (Music For The Motion Picture),Society,68,236306,False,0.561,0.327,11,-10.835,0,0.0327,0.902,0.000469,0.111,0.298,161.858,4,Rock,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/e/3/8/0/e38c0c4e1cea521a24338d304a355630.mp3?hdnea=exp=1785601214~acl=/api/1/1/e/3/8/0/e38c0c4e1cea521a24338d304a355630.mp3*~data=user_id=0,application_id=42~hmac=c643a86be6878154e9d32a49d690cfc6c065f78b60877c49452a1bc914ca3d97",https://cdn-images.dzcdn.net/images/cover/cb6767337e9806f133330c4a7698bdd4/250x250-000000-80-0-0.jpg
0wf17wsLRwnnfh241GkeH5,Gabrielle Aplin,u don't deserve me,Please Don't Say You Love Me,0,181400,False,0.479,0.541,0,-9.862,1,0.0543,0.74,0.0,0.108,0.3,85.994,4,Rock,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/9/1/f/0/91f33b83c72e4f0d73380ba62df728d8.mp3?hdnea=exp=1785601214~acl=/api/1/1/9/1/f/0/91f33b83c72e4f0d73380ba62df728d8.mp3*~data=user_id=0,application_id=42~hmac=566f0d95df84370af5ad9fdd6baee44d1d7d1179c5bf254ed90e3a1a51740412",https://cdn-images.dzcdn.net/images/cover/cfc3cc63ee42a4deb9b2a18d1d1284d8/250x250-000000-80-0-0.jpg
3322ArxAq7wCSZI4fF77Q0,Gabrielle Aplin,Coffee Moment,Please Don't Say You Love Me,0,181400,False,0.479,0.541,0,-9.862,1,0.0543,0.74,0.0,0.108,0.3,85.994,4,Rock,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/9/1/f/0/91f33b83c72e4f0d73380ba62df728d8.mp3?hdnea=exp=1785601220~acl=/api/1/1/9/1/f/0/91f33b83c72e4f0d73380ba62df728d8.mp3*~data=user_id=0,application_id=42~hmac=3c392f9758d36dde5cc0fb417147befff3f8eecfd6232101cee61777d2b3d316",https://cdn-images.dzcdn.net/images/cover/cfc3cc63ee42a4deb9b2a18d1d1284d8/250x250-000000-80-0-0.jpg
4LGF2tDg3878bs0mQPByZ4,Eddie Vedder,Into The Wild (Music For The Motion Picture),Guaranteed,61,164500,False,0.436,0.4,7,-11.485,1,0.0272,0.904,0.00105,0.125,0.351,100.734,4,Rock,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/b6/a7/3f/b6a73f0f-814f-b4f9-4234-92e6ecb8a19d/mzaf_18128087718297202812.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/7d/20/b8/7d20b80e-a1eb-f983-4a06-9ce62297ee1a/00602567018261.rgb.jpg/100x100bb.jpg
6Uy6K3KdmUdAfelUp0SeXn,Sara Bareilles,The Blessed Unrest,Brave,70,220573,False,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/5/6/7/0/567269876bab2b449eb3509be6e92563.mp3?hdnea=exp=1785601214~acl=/api/1/1/5/6/7/0/567269876bab2b449eb3509be6e92563.mp3*~data=user_id=0,application_id=42~hmac=900b5cef8ce7b2805a4af154d623605b17622b03c14be1b83fc9d63ae55c7778",https://cdn-images.dzcdn.net/images/cover/4cb2dd6bbf302f28521c999a48b7ee83/250x250-000000-80-0-0.jpg
2z2JKNU24UEngb4joR9p8f,KT Tunstall,Slow Christmas Songs 2022,Lonely This Christmas,0,257493,False,0.409,0.153,6,-10.74,0,0.0306,0.939,2.56e-05,0.108,0.18,85.262,4,Pop,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/c0/52/0a/c0520ab7-0d22-8fd7-73cd-3842716ded95/mzaf_6772460975472247485.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music4/v4/2a/9e/82/2a9e8224-41db-71d4-45ae-1fa3ef1ecfcd/05099991878755.jpg/100x100bb.jpg
2nef44o0sjJDKB1ta4S0ub,KT Tunstall,Lonely Christmas 2022,Lonely This Christmas,0,257493,False,0.409,0.153,6,-10.74,0,0.0306,0.939,2.56e-05,0.108,0.18,85.262,4,Pop,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/c0/52/0a/c0520ab7-0d22-8fd7-73cd-3842716ded95/mzaf_6772460975472247485.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music4/v4/2a/9e/82/2a9e8224-41db-71d4-45ae-1fa3ef1ecfcd/05099991878755.jpg/100x100bb.jpg
0qJGlogD7AyMLAJfQ42aI2,Five For Fighting,Bookmarks,Heaven Knows,62,210612,False,0.6,0.845,10,-7.076,1,0.0311,0.048,0.0,0.24,0.392,97.631,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/2/d/d/0/2dd13f8a449b1e0cbc253319f74d6b7d.mp3?hdnea=exp=1785601218~acl=/api/1/1/2/d/d/0/2dd13f8a449b1e0cbc253319f74d6b7d.mp3*~data=user_id=0,application_id=42~hmac=ac0b3b3a5ef3dd1baa058237cbd8dff9c1f7f1504114ef7d90dec46be93f4fc9",https://cdn-images.dzcdn.net/images/cover/586d3b5bed1dfb3ffb9384ecfe639c0c/250x250-000000-80-0-0.jpg
